0	3.977	8.296
1	3.323	18.612
2	2.852	27.178
3	2.479	34.286
4	2.190	40.672
5	1.972	45.780
6	1.799	49.492
7	1.655	53.116
8	1.540	55.868
9	1.443	58.564
10	1.382	60.126
11	1.290	62.148
12	1.232	63.770
13	1.165	65.462
14	1.121	66.654
15	1.073	67.968
16	1.032	69.136
17	1.013	69.644
18	0.956	71.180
19	0.924	71.884
20	0.905	72.450
21	0.867	73.420
22	0.840	74.326
23	0.820	74.962
24	0.786	75.682
25	0.776	75.820
26	0.745	76.766
27	0.738	76.832
28	0.704	77.976
29	0.697	78.154
30	0.680	78.744
31	0.659	79.264
32	0.633	80.108
33	0.632	80.272
34	0.617	80.588
35	0.601	81.030
36	0.583	81.498
37	0.581	81.600
38	0.571	81.700
39	0.567	81.848
40	0.557	82.242
41	0.543	82.610
42	0.540	82.808
43	0.505	83.806
44	0.517	83.518
45	0.503	83.998
46	0.475	84.618
47	0.490	84.270
48	0.477	84.766
49	0.470	84.782
50	0.479	84.566
51	0.454	85.390
52	0.449	85.554
53	0.449	85.628
54	0.459	85.316
55	0.433	86.218
56	0.439	85.954
57	0.424	86.496
58	0.420	86.494
59	0.413	86.698
60	0.420	86.406
61	0.413	86.488
62	0.405	87.068
63	0.413	86.564
64	0.392	87.458
65	0.396	87.150
66	0.390	87.418
67	0.382	87.700
68	0.383	87.714
69	0.391	87.338
70	0.177	94.578
71	0.098	97.432
72	0.076	98.108
73	0.065	98.502
74	0.056	98.734
75	0.050	98.936
76	0.045	99.094
77	0.040	99.218
78	0.038	99.260
79	0.036	99.298
80	0.035	99.364
81	0.032	99.414
82	0.030	99.510
83	0.028	99.528
84	0.027	99.576
85	0.026	99.602
86	0.025	99.650
87	0.024	99.654
88	0.022	99.714
89	0.021	99.710
90	0.021	99.720
91	0.021	99.712
92	0.019	99.794
93	0.019	99.752
94	0.019	99.770
95	0.018	99.800
96	0.018	99.798
97	0.017	99.826
98	0.017	99.812
99	0.017	99.818
100	0.017	99.824
101	0.016	99.824
102	0.016	99.832
103	0.015	99.876
104	0.015	99.884
105	0.015	99.858
106	0.015	99.868
107	0.015	99.866
108	0.014	99.876
109	0.014	99.890
110	0.014	99.876
111	0.014	99.872
112	0.013	99.894
113	0.013	99.888
114	0.014	99.878
115	0.013	99.922
116	0.013	99.890
117	0.013	99.900
118	0.013	99.900
119	0.012	99.928
120	0.013	99.890
121	0.013	99.870
122	0.013	99.912
123	0.013	99.910
124	0.012	99.918
125	0.013	99.898
126	0.012	99.932
127	0.012	99.914
128	0.012	99.928
129	0.012	99.910
130	0.012	99.916
131	0.012	99.932
