0	3.968	8.388
1	3.347	17.918
2	2.875	26.418
3	2.498	34.284
4	2.236	39.746
5	2.004	45.058
6	1.840	48.552
7	1.695	51.958
8	1.582	54.934
9	1.492	57.240
10	1.402	59.596
11	1.334	61.142
12	1.289	62.566
13	1.222	64.240
14	1.164	65.544
15	1.115	66.876
16	1.076	67.922
17	1.031	69.228
18	0.994	69.936
19	0.958	70.858
20	0.932	71.804
21	0.897	72.682
22	0.879	73.278
23	0.848	74.072
24	0.823	74.644
25	0.795	75.646
26	0.767	76.140
27	0.750	76.928
28	0.732	77.378
29	0.705	78.070
30	0.712	77.812
31	0.683	78.588
32	0.666	79.352
33	0.637	79.922
34	0.635	80.200
35	0.625	80.394
36	0.613	80.708
37	0.595	81.248
38	0.578	81.668
39	0.575	81.746
40	0.552	82.338
41	0.575	81.778
42	0.532	83.066
43	0.529	83.232
44	0.518	83.442
45	0.503	83.772
46	0.513	83.608
47	0.511	83.674
48	0.489	84.284
49	0.484	84.448
50	0.480	84.610
51	0.466	84.968
52	0.454	85.442
53	0.465	84.988
54	0.458	85.378
55	0.449	85.470
56	0.443	85.818
57	0.437	85.868
58	0.438	86.024
59	0.420	86.352
60	0.421	86.326
61	0.422	86.476
62	0.410	86.886
63	0.409	87.004
64	0.414	86.684
65	0.403	87.172
66	0.403	87.074
67	0.400	87.164
68	0.403	86.882
69	0.402	87.126
70	0.182	94.594
71	0.104	97.256
72	0.081	98.034
73	0.068	98.406
74	0.059	98.624
75	0.054	98.826
76	0.049	98.930
77	0.044	99.116
78	0.041	99.206
79	0.038	99.274
80	0.034	99.402
81	0.033	99.396
82	0.031	99.448
83	0.029	99.526
84	0.028	99.548
85	0.027	99.558
86	0.024	99.692
87	0.025	99.628
88	0.023	99.672
89	0.022	99.692
90	0.022	99.720
91	0.020	99.764
92	0.020	99.734
93	0.020	99.788
94	0.019	99.782
95	0.019	99.776
96	0.018	99.804
97	0.017	99.790
98	0.017	99.794
99	0.017	99.826
100	0.017	99.836
101	0.016	99.816
102	0.016	99.824
103	0.016	99.862
104	0.015	99.874
105	0.015	99.840
106	0.014	99.878
107	0.015	99.848
108	0.014	99.880
109	0.014	99.878
110	0.014	99.890
111	0.013	99.892
112	0.013	99.890
113	0.013	99.892
114	0.014	99.890
115	0.013	99.894
116	0.013	99.906
117	0.013	99.910
118	0.013	99.902
