0	3.953	8.802
1	3.293	19.130
2	2.789	28.466
3	2.431	35.578
4	2.152	41.492
5	1.915	46.964
6	1.751	50.898
7	1.622	54.006
8	1.509	56.832
9	1.406	59.406
10	1.337	61.230
11	1.266	62.992
12	1.204	64.572
13	1.149	66.218
14	1.091	67.742
15	1.045	68.766
16	0.996	70.208
17	0.962	71.172
18	0.920	72.272
19	0.888	73.112
20	0.864	73.748
21	0.833	74.594
22	0.802	75.540
23	0.779	76.144
24	0.754	76.696
25	0.723	77.748
26	0.703	78.078
27	0.695	78.418
28	0.670	78.970
29	0.651	79.412
30	0.642	79.764
31	0.615	80.724
32	0.615	80.504
33	0.576	81.630
34	0.580	81.634
35	0.549	82.684
36	0.542	82.830
37	0.542	82.704
38	0.522	83.328
39	0.509	83.596
40	0.497	84.118
41	0.513	83.550
42	0.497	84.380
43	0.481	84.578
44	0.483	84.536
45	0.446	85.680
46	0.460	85.226
47	0.451	85.772
48	0.456	85.344
49	0.426	86.208
50	0.438	85.998
51	0.426	86.206
52	0.432	86.062
53	0.415	86.666
54	0.413	86.636
55	0.402	87.048
56	0.396	87.332
57	0.395	87.300
58	0.397	87.188
59	0.391	87.416
60	0.384	87.640
61	0.375	87.926
62	0.392	87.396
63	0.382	87.794
64	0.373	88.056
65	0.376	87.908
66	0.368	88.198
67	0.381	87.798
68	0.360	88.544
69	0.363	88.330
70	0.172	95.034
71	0.091	97.830
72	0.073	98.336
73	0.060	98.740
74	0.052	98.980
75	0.047	99.066
76	0.043	99.170
77	0.038	99.354
78	0.035	99.400
79	0.033	99.452
80	0.031	99.490
81	0.028	99.604
82	0.027	99.604
83	0.026	99.644
84	0.024	99.702
85	0.024	99.662
86	0.024	99.678
87	0.022	99.768
88	0.021	99.742
89	0.021	99.766
90	0.019	99.834
91	0.018	99.830
92	0.018	99.820
93	0.017	99.826
94	0.017	99.820
95	0.017	99.864
96	0.017	99.852
97	0.016	99.832
98	0.016	99.852
99	0.016	99.874
100	0.015	99.870
101	0.015	99.862
102	0.015	99.882
103	0.015	99.902
104	0.014	99.892
105	0.014	99.904
106	0.013	99.898
107	0.013	99.912
108	0.013	99.900
109	0.013	99.924
110	0.012	99.934
111	0.012	99.938
