0	1.646	38.254
1	1.141	58.750
2	0.894	68.122
3	0.744	73.706
4	0.635	77.870
5	0.565	80.472
6	0.507	82.460
7	0.459	84.216
8	0.423	85.388
9	0.394	86.448
10	0.374	87.142
11	0.348	87.970
12	0.330	88.554
13	0.313	89.270
14	0.299	89.626
15	0.285	90.084
16	0.273	90.580
17	0.266	90.770
18	0.255	91.080
19	0.247	91.342
20	0.237	91.740
21	0.237	91.826
22	0.228	92.114
23	0.223	92.284
24	0.224	92.210
25	0.212	92.766
26	0.210	92.748
27	0.202	92.954
28	0.194	93.172
29	0.201	92.918
30	0.189	93.374
31	0.190	93.228
32	0.179	93.800
33	0.186	93.486
34	0.180	93.718
35	0.174	94.028
36	0.178	93.906
37	0.175	93.786
38	0.169	94.142
39	0.166	94.274
40	0.171	94.058
41	0.164	94.328
42	0.167	94.216
43	0.155	94.526
44	0.151	94.700
45	0.157	94.586
46	0.149	94.772
47	0.155	94.554
48	0.159	94.476
49	0.148	94.824
50	0.148	94.838
51	0.148	94.872
52	0.144	95.024
53	0.156	94.384
54	0.143	94.976
55	0.144	94.906
56	0.146	94.962
57	0.139	95.172
58	0.140	95.080
59	0.147	94.864
60	0.139	95.156
61	0.139	95.180
62	0.140	95.016
63	0.145	94.866
64	0.132	95.466
65	0.136	95.210
66	0.131	95.482
67	0.133	95.380
68	0.136	95.316
69	0.136	95.308
70	0.066	97.874
71	0.040	98.810
72	0.033	99.036
73	0.027	99.226
74	0.023	99.392
75	0.020	99.502
76	0.020	99.476
77	0.017	99.564
78	0.014	99.628
79	0.014	99.642
80	0.013	99.728
81	0.011	99.740
82	0.011	99.726
83	0.011	99.740
84	0.009	99.822
85	0.009	99.812
86	0.008	99.862
87	0.009	99.828
88	0.008	99.844
89	0.008	99.844
90	0.007	99.886
91	0.007	99.872
92	0.006	99.878
93	0.006	99.876
94	0.006	99.886
95	0.006	99.926
96	0.006	99.856
97	0.006	99.882
98	0.005	99.922
99	0.005	99.940
100	0.005	99.904
101	0.005	99.916
102	0.004	99.946
103	0.004	99.932
104	0.004	99.934
105	0.005	99.922
106	0.004	99.936
107	0.005	99.934
108	0.004	99.956
109	0.004	99.952
110	0.004	99.970
111	0.004	99.974
112	0.003	99.956
113	0.004	99.952
114	0.004	99.956
115	0.003	99.962
116	0.003	99.960
117	0.004	99.958
118	0.003	99.952
119	0.003	99.968
120	0.003	99.960
121	0.003	99.968
122	0.003	99.976
123	0.003	99.964
124	0.004	99.954
125	0.003	99.958
126	0.004	99.940
127	0.003	99.976
128	0.003	99.978
129	0.003	99.978
130	0.003	99.984
131	0.003	99.986
132	0.003	99.976
133	0.003	99.984
134	0.003	99.976
135	0.003	99.970
136	0.003	99.986
137	0.003	99.974
138	0.003	99.974
139	0.003	99.978
140	0.003	99.972
141	0.003	99.988
142	0.002	99.986
143	0.003	99.974
144	0.002	99.988
145	0.002	99.992
146	0.002	99.988
147	0.002	99.984
148	0.002	99.988
149	0.002	99.982
150	0.002	99.986
151	0.002	99.974
152	0.002	99.978
153	0.002	99.990
154	0.002	99.986
155	0.002	99.988
156	0.002	99.992
157	0.002	99.992
158	0.002	99.988
159	0.002	99.996
160	0.002	99.996
161	0.002	99.988
162	0.002	99.984
163	0.002	99.990
164	0.002	99.988
165	0.002	99.988
166	0.002	99.982
167	0.002	99.996
168	0.002	99.976
169	0.002	99.982
170	0.002	99.990
171	0.002	99.992
172	0.002	99.992
173	0.002	99.992
174	0.002	99.992
175	0.002	99.996
176	0.002	99.994
177	0.002	99.990
178	0.002	99.992
179	0.002	99.990
180	0.002	99.988
181	0.002	99.996
182	0.002	99.992
183	0.002	99.988
184	0.002	99.994
185	0.002	99.986
186	0.002	99.998
187	0.002	99.990
188	0.002	99.998
189	0.002	99.988
190	0.002	99.996
191	0.002	99.996
192	0.002	99.996
193	0.002	99.998
194	0.002	99.998
195	0.002	99.998
196	0.002	99.998
197	0.002	99.996
198	0.002	99.992
199	0.002	99.992
200	0.002	99.984
201	0.002	99.988
202	0.002	99.994
203	0.002	99.988
204	0.002	99.992
205	0.002	99.998
206	0.002	99.990
207	0.002	99.990
208	0.002	99.992
209	0.002	99.998
